#
# Version to read with FileManager
#
event_count chip_id(decimal) hit_x hit_y
10732 116 490 423
10732 116 490 424
10732 121 875 183
10732 123 1017 255
10732 370 8 472
10732 372 367 453
10732 372 368 453
10732 372 978 278
10732 628 245 484
10733 113 145 306
10733 113 145 307
10733 113 145 308
10733 113 146 307
10733 369 174 332
10733 369 175 332
10733 369 174 333
10733 370 8 472
10733 372 978 278
10733 625 204 358
10734 120 873 46
10734 120 873 47
10734 120 875 45
10734 120 874 45
10734 120 874 46
10734 120 875 46
10734 120 875 47
10734 120 874 47
10734 120 885 41
10734 120 885 42
10734 120 886 41
10734 120 886 42
10734 370 8 472
10734 372 978 278
10734 633 135 124
10734 633 135 125
10734 633 136 124
10735 123 917 184
10735 123 918 184
10735 370 8 472
10735 372 978 278
10735 379 761 194
10735 379 761 195
10735 379 762 194
10735 379 762 195
10735 635 604 205
10736 121 267 93
10736 121 267 94
10736 121 268 94
10736 370 8 472
10736 370 975 230
10736 372 978 278
10736 377 459 195
10736 377 458 195
10736 377 686 292
10736 377 687 292
10736 377 687 293
10736 377 686 293
10736 633 648 294
10736 633 648 295
10737 113 69 188
10737 113 70 188
10737 121 875 183
10737 369 210 197
10737 369 210 198
10737 370 8 472
10737 370 975 230
10737 372 978 278
10737 380 782 198
10737 624 711 310
10737 625 349 207
10737 625 349 208
10737 625 351 206
10737 625 351 207
10737 625 352 206
10737 625 352 207
10738 116 17 253
10738 370 8 472
10738 370 975 230
10738 372 669 364
10738 372 978 278
10739 116 541 290
10739 116 542 290
10739 370 8 472
10739 372 327 235
10739 372 326 235
10739 372 326 236
10739 372 327 236
10739 372 978 278
10739 628 111 181
10740 370 8 472
10740 372 978 278
10741 116 101 223
10741 116 100 223
10741 116 100 224
10741 116 101 224
10741 121 875 183
10741 370 8 472
10741 372 405 273
10741 372 405 274
10741 372 405 275
10741 372 406 274
10741 372 406 275
10741 372 978 278
10741 628 712 325
10741 628 712 326
10741 628 713 326
10742 121 875 183
10742 370 8 472
10742 372 978 278
10743 112 395 31
10743 112 394 31
10743 368 334 1
10743 370 8 472
10743 372 978 278
10743 636 749 20
10743 636 749 21
10743 636 750 20
10743 636 751 20
10743 636 750 21
10744 370 8 472
10744 372 978 278
10745 113 976 84
10745 113 977 84
10745 113 977 85
10745 113 976 85
10745 121 875 183
10745 369 988 66
10745 370 8 472
10745 372 978 278
10745 625 999 52
10745 625 1000 52
10745 625 1000 53
10746 121 65 141
10746 121 66 141
10746 121 66 142
10746 121 875 183
10746 370 8 472
10746 372 978 278
10746 377 173 249
10746 377 172 249
10746 377 173 250
10746 633 279 355
10746 633 279 356
10747 121 875 183
10747 122 260 144
10747 122 261 144
10747 122 261 145
10747 122 260 145
10747 370 8 472
10747 372 978 278
10747 378 28 226
10747 378 29 226
10747 378 29 227
10747 378 28 227
10747 378 30 226
10747 378 30 227
10747 633 825 308
10747 633 825 309
10747 633 826 307
10747 633 826 308
10747 633 827 308
10747 633 827 309
10747 633 826 309
10747 633 826 310
10747 633 827 310
10748 121 875 183
10748 370 8 472
10748 372 978 278
10748 372 1021 63
10749 121 875 183
10749 123 676 504
10749 123 677 504
10749 123 677 505
10749 123 676 505
10749 123 678 504
10749 123 678 505
10749 370 8 472
10749 372 978 278
10749 377 54 414
10750 115 289 55
10750 115 288 56
10750 115 289 56
10750 115 289 57
10750 115 288 57
10750 115 290 56
10750 370 8 472
10750 371 413 87
10750 371 414 87
10750 372 978 278
10750 627 539 117
10750 627 538 117
10750 627 538 118
10750 627 539 118
10750 627 539 119
10751 114 269 335
10751 114 270 335
10751 114 979 257
10751 114 978 258
10751 114 979 258
10751 370 8 472
10751 370 250 406
10751 370 250 407
10751 371 24 309
10751 372 978 278
10751 626 231 479
10751 627 107 352
10751 627 108 352
10751 627 108 353
10752 113 747 150
10752 113 747 151
10752 369 791 171
10752 369 792 171
10752 369 792 172
10752 370 8 472
10752 372 978 278
10752 625 837 191
10752 625 837 192
10753 112 443 375
10753 112 444 375
10753 112 444 376
10753 368 422 364
10753 370 8 472
10753 372 978 278
10753 624 399 352
10753 624 400 353
10753 624 711 310
10754 370 8 472
10754 370 366 317
10754 370 975 230
10754 372 978 278
10755 121 875 183
10755 370 8 472
10755 372 978 278
10755 380 782 198
10756 123 817 333
10756 123 816 333
10756 123 817 334
10756 370 8 472
10756 370 366 317
10756 372 978 278
10756 379 739 304
10756 379 739 305
10756 379 740 304
10756 379 740 305
10756 380 782 198
10756 635 661 276
10757 116 499 215
10757 116 498 215
10757 116 498 216
10757 116 499 216
10757 370 8 472
10757 372 485 244
10757 372 486 244
10757 372 978 278
10757 628 473 274
10758 370 8 472
10758 372 978 278
10759 123 706 364
10759 123 707 365
10759 123 706 365
10759 370 8 472
10759 372 978 278
10759 379 538 328
10759 379 538 329
10759 635 369 282
10759 635 369 283
10759 635 370 282
10759 635 370 283
10760 114 879 327
10760 370 8 472
10760 370 979 397
10760 370 979 398
10760 370 980 397
10760 370 980 398
10760 372 978 278
10760 627 50 468
10760 627 50 469
10761 116 17 253
10761 123 243 359
10761 370 8 472
10761 372 978 278
10761 379 284 314
10761 635 325 269
10762 370 8 472
10762 372 978 278
10762 377 54 414
10763 114 364 34
10763 114 364 35
10763 370 8 472
10763 372 978 278
10763 378 455 9
10763 378 456 9
10763 634 249 60
10763 634 249 61
10763 634 250 60
10763 634 250 61
10764 370 8 472
10764 372 978 278
10765 114 197 451
10765 370 8 472
10765 370 236 482
10765 370 975 230
10765 372 978 278
10766 121 503 267
10766 121 502 267
10766 121 502 268
10766 121 503 268
10766 121 505 271
10766 121 505 272
10766 121 506 271
10766 121 875 183
10766 370 8 472
10766 372 978 278
10766 377 689 303
10766 377 690 302
10766 377 690 303
10766 380 782 198
10766 633 873 333
10766 633 874 333
10767 116 17 253
10767 370 8 472
10767 370 975 230
10767 372 978 278
10768 123 860 338
10768 370 8 472
10768 372 978 278
10768 379 892 358
10768 379 892 359
10768 635 924 378
10768 635 925 378
10768 635 925 379
10768 635 924 379
10769 113 606 79
10769 369 716 44
10769 369 717 44
10769 369 717 45
10769 369 716 45
10769 370 8 472
10769 372 978 278
10769 625 827 9
10769 625 827 10
10769 625 828 9
10770 112 567 475
10770 112 567 476
10770 368 410 505
10770 368 410 506
10770 370 8 472
10770 372 978 278
10771 370 8 472
10771 370 975 230
10771 372 978 278
10771 626 591 508
10771 626 591 509
10772 124 629 307
10772 124 628 307
10772 370 8 472
10772 372 978 278
10772 380 709 269
10772 380 708 269
10772 380 708 270
10772 380 709 270
10772 636 788 232
10773 370 8 472
10773 370 975 230
10773 372 978 278
10773 635 980 4
10773 635 981 5
10773 635 980 5
10773 635 980 6
10774 113 937 273
10774 113 936 273
10774 113 937 274
10774 370 8 472
10774 370 189 281
10774 370 189 282
10774 370 190 281
10774 370 190 282
10774 372 978 278
10774 626 475 291
10774 626 476 291
10775 114 628 215
10775 370 8 472
10775 370 667 273
10775 370 666 273
10775 372 978 278
10775 626 705 332
10775 626 705 333
10776 114 717 46
10776 114 717 47
10776 114 718 46
10776 114 718 47
10776 370 8 472
10776 370 366 317
10776 370 657 25
10776 370 656 25
10776 372 978 278
10776 377 54 414
10776 626 596 5
10777 121 875 183
10777 370 8 472
10777 372 978 278
10778 112 132 35
10778 368 149 114
10778 368 150 114
10778 370 8 472
10778 372 978 278
10778 624 167 194
10779 123 114 256
10779 123 115 256
10779 123 115 257
10779 370 8 472
10779 372 978 278
10779 379 117 225
10779 635 119 192
10780 124 22 276
10780 124 23 276
10780 370 8 472
10780 372 978 278
10780 380 28 276
10780 380 29 276
10780 380 29 277
10780 380 28 277
10780 636 31 281
10781 124 158 86
10781 124 158 87
10781 368 762 453
10781 370 8 472
10781 370 975 230
10781 372 978 278
10781 380 391 77
10781 380 390 77
10781 636 623 68
10781 636 624 68
10781 636 624 69
10782 124 497 34
10782 124 498 34
10782 370 8 472
10782 372 978 278
10782 380 521 33
10782 624 711 310
10782 636 544 33
10783 370 8 472
10783 372 978 278
10784 113 26 414
10784 113 26 415
10784 368 1023 439
10784 368 1022 439
10784 370 8 472
10784 372 978 278
10784 380 782 198
10784 624 987 464
10784 624 987 465
10784 624 988 464
10784 624 988 465
10785 113 443 144
10785 113 444 143
10785 113 444 144
10785 369 336 126
10785 369 336 127
10785 370 8 472
10785 372 978 278
10785 625 229 109
10785 625 228 109
10785 625 228 110
10786 123 323 80
10786 123 323 81
10786 370 8 472
10786 372 978 278
10786 379 291 126
10786 379 291 127
10786 635 258 172
10787 124 712 21
10787 370 8 472
10787 372 978 278
10787 380 661 73
10787 380 660 73
10787 380 660 74
10787 636 608 127
10788 112 192 98
10788 112 193 98
10788 368 145 114
10788 368 145 115
10788 370 8 472
10788 372 978 278
10788 624 98 131
10789 116 407 7
10789 116 406 7
10789 116 406 8
10789 116 407 8
10789 370 8 472
10789 372 978 278
10789 376 927 79
10789 376 926 79
10789 376 926 80
10789 376 927 80
10789 633 204 172
10789 633 205 172
10789 633 205 173
10789 633 204 173
10790 115 494 190
10790 115 494 191
10790 121 875 183
10790 370 8 472
10790 371 462 281
10790 371 462 282
10790 372 978 278
10790 377 54 414
10790 627 431 373
10790 627 430 373
10790 627 430 374
10790 627 431 374
10791 120 555 224
10791 120 555 225
10791 120 556 224
10791 120 556 225
10791 370 8 472
10791 372 978 278
10791 376 623 281
10791 376 622 281
10791 632 689 337
10791 632 688 337
10792 120 792 215
10792 120 792 216
10792 121 875 183
10792 370 8 472
10792 372 978 278
10792 376 744 259
10792 376 744 260
10792 632 695 302
10792 632 695 303
10793 370 8 472
10793 370 975 230
10793 372 978 278
10794 116 981 296
10794 116 982 296
10794 116 982 297
10794 121 875 183
10794 370 8 472
10794 372 978 278
10795 120 23 140
10795 120 24 140
10795 120 25 140
10795 120 25 141
10795 120 24 141
10795 370 8 472
10795 372 978 278
10796 123 583 220
10796 370 8 472
10796 372 978 278
10796 379 699 215
10796 379 698 215
10796 379 698 216
10796 379 699 216
10796 380 782 198
10796 624 711 310
10796 635 813 210
10796 635 813 211
10796 635 814 211
10797 114 749 97
10797 114 749 98
10797 114 750 97
10797 370 8 472
10797 370 961 113
10797 370 961 114
10797 370 962 113
10797 370 962 114
10797 370 975 230
10797 372 978 278
10797 627 144 131
10798 112 469 449
10798 112 468 449
10798 112 469 450
10798 368 522 506
10798 368 523 506
10798 368 523 507
10798 368 522 507
10798 368 526 510
10798 368 526 511
10798 370 8 472
10798 372 978 278
10799 113 81 29
10799 113 82 29
10799 370 8 472
10799 370 975 230
10799 372 978 278
10799 635 921 23
10799 635 921 24
10799 635 921 25
10799 635 922 22
10799 635 923 23
10799 635 922 23
10799 635 922 24
10799 635 923 24
10799 635 922 25
10800 112 493 49
10800 112 493 50
10800 122 789 482
10800 368 466 101
10800 368 466 102
10800 368 468 100
10800 368 469 100
10800 368 469 101
10800 368 468 101
10800 368 470 100
10800 368 470 101
10800 370 8 472
10800 372 978 278
10800 624 440 152
10800 624 440 153
10801 113 174 244
10801 113 175 244
10801 113 175 245
10801 113 174 245
10801 369 277 245
10801 370 8 472
10801 370 975 230
10801 372 978 278
10801 625 379 246
10801 625 380 246
10802 122 468 378
10802 370 8 472
10802 372 978 278
10802 378 441 375
10802 378 440 375
10802 634 412 372
10803 123 429 55
10803 123 429 56
10803 123 430 55
10803 123 430 56
10803 370 8 472
10803 372 978 278
10803 377 54 414
10803 379 595 43
10803 379 594 43
10803 635 759 30
10804 114 199 75
10804 116 17 253
10804 122 789 482
10804 370 8 472
10804 370 975 230
10804 372 978 278
10804 635 196 44
10804 635 197 44
10804 635 197 45
10805 116 124 133
10805 121 875 183
10805 370 8 472
10805 370 975 230
10805 372 223 77
10805 372 222 77
10805 372 222 78
10805 372 978 278
10805 628 319 23
10805 628 320 23
10805 628 320 24
10806 116 17 253
10806 370 8 472
10806 372 978 278
10807 370 8 472
10807 370 366 317
10807 372 978 278
10808 370 8 472
10808 372 978 278
10808 380 782 198
10809 370 8 472
10809 372 978 278
10810 121 172 172
10810 121 172 173
10810 370 8 472
10810 370 366 317
10810 372 978 278
10810 377 306 226
10810 377 307 226
10810 633 437 279
10810 633 437 280
10811 120 957 213
10811 120 958 213
10811 370 8 472
10811 372 978 278
10811 376 786 270
10811 376 787 270
10811 632 615 327
10811 632 616 327
10812 123 513 43
10812 123 512 43
10812 123 512 44
10812 123 513 44
10812 370 8 472
10812 372 978 278
10812 379 280 58
10812 379 281 58
10812 635 47 72
10812 635 48 72
10813 370 8 472
10813 372 978 278
10813 636 81 74
10814 116 17 253
10814 124 935 31
10814 124 935 32
10814 124 937 30
10814 124 937 31
10814 124 936 31
10814 124 936 32
10814 124 937 32
10814 124 937 33
10814 124 936 33
10814 124 938 31
10814 124 938 32
10814 370 8 472
10814 372 978 278
10814 380 905 66
10814 636 873 102
10814 636 873 103
10815 122 133 237
10815 122 132 237
10815 122 132 238
10815 122 133 238
10815 122 132 239
10815 122 138 234
10815 122 139 234
10815 122 139 235
10815 122 138 235
10815 122 138 236
10815 122 139 236
10815 122 140 235
10815 370 8 472
10815 370 975 230
10815 372 978 278
10815 378 520 210
10815 378 521 210
10815 378 521 211
10815 378 520 211
10815 634 905 185
10815 634 905 186
10816 114 150 156
10816 114 395 101
10816 114 394 101
10816 114 394 102
10816 114 395 102
10816 370 8 472
10816 370 151 287
10816 370 151 288
10816 370 152 287
10816 370 152 288
10816 370 457 213
10816 370 456 213
10816 370 457 214
10816 371 178 87
10816 372 978 278
10816 626 120 316
10816 626 121 316
10816 626 124 320
10816 626 125 321
10816 626 124 321
10816 626 520 326
10816 626 520 327
10817 115 367 345
10817 370 8 472
10817 370 975 230
10817 371 658 358
10817 371 659 358
10817 371 659 359
10817 371 658 359
10817 372 978 278
10817 627 951 372
10817 627 951 373
10817 627 952 372
10817 627 952 373
10818 370 8 472
10818 372 978 278
10819 122 772 329
10819 122 772 330
10819 370 8 472
10819 372 978 278
10819 378 644 332
10819 378 645 334
10819 378 645 335
10819 378 644 335
10819 378 644 336
10819 378 645 336
10819 378 645 337
10819 378 646 334
10819 378 647 335
10819 378 646 335
10819 378 646 336
10819 634 514 334
10819 634 514 335
10820 112 467 397
10820 112 468 396
10820 112 468 397
10820 123 949 438
10820 123 950 437
10820 123 950 438
10820 370 8 472
10820 372 978 278
10820 379 933 413
10820 379 933 414
10820 380 782 198
10820 635 915 389
10820 635 915 390
10820 635 916 389
10821 112 879 186
10821 112 879 187
10821 368 897 170
10821 368 897 171
10821 368 896 171
10821 370 8 472
10821 370 975 230
10821 372 978 278
10821 624 915 154
10821 624 915 155
10821 624 916 154
10821 624 916 155
10822 370 8 472
10822 370 975 230
10822 372 978 278
10823 370 8 472
10823 372 978 278
10824 113 426 113
10824 113 426 114
10824 369 422 144
10824 369 423 144
10824 369 422 145
10824 370 8 472
10824 372 978 278
10824 625 419 175
10824 625 419 176
10824 625 420 175
10825 124 61 369
10825 124 61 370
10825 124 62 369
10825 124 62 370
10825 370 8 472
10825 371 178 87
10825 372 978 278
10825 379 957 411
10825 379 957 412
10825 379 958 411
10825 380 31 499
10825 380 30 499
10825 380 30 500
10825 380 31 500
10825 380 31 501
10825 380 30 501
10825 635 820 452
10825 635 821 453
10825 635 820 453
10825 635 820 454
10825 635 821 454
10826 116 17 253
10826 370 8 472
10826 372 978 278
10827 113 653 127
10827 113 652 127
10827 113 652 128
10827 113 653 128
10827 121 875 183
10827 369 717 249
10827 369 718 249
10827 370 8 472
10827 372 978 278
10827 625 783 370
10827 625 783 371
10827 625 784 370
10827 625 784 371
10828 116 17 253
10828 121 427 42
10828 370 8 472
10828 372 978 278
10828 377 363 5
10828 377 362 5
10828 377 362 6
10828 624 711 310
10828 627 726 24
10828 627 727 24
10828 627 727 25
10828 627 726 25
10829 113 646 494
10829 113 646 495
10829 121 875 183
10829 370 8 472
10829 372 978 278
10830 370 8 472
10830 372 978 278
10831 121 231 166
10831 121 231 167
10831 121 232 167
10831 121 731 32
10831 121 732 31
10831 121 732 32
10831 370 8 472
10831 372 978 278
10831 377 97 243
10831 377 97 244
10831 377 652 77
10831 632 964 342
10831 632 965 342
10831 633 572 122
10832 115 901 91
10832 115 901 92
10832 120 605 413
10832 120 605 414
10832 120 606 413
10832 120 606 414
10832 370 8 472
10832 371 973 68
10832 371 973 69
10832 371 972 69
10832 371 972 70
10832 371 973 70
10832 371 973 71
10832 371 974 68
10832 371 975 69
10832 371 974 69
10832 371 974 70
10832 371 975 70
10832 371 974 71
10832 372 978 278
10832 628 15 48
10832 628 15 49
10833 113 22 100
10833 369 53 155
10833 369 53 156
10833 370 8 472
10833 372 978 278
10833 625 84 210
10833 625 85 210
10833 625 85 211
10833 625 84 211
10833 625 85 212
10833 625 86 210
10833 625 86 211
10834 124 52 356
10834 124 53 356
10834 370 8 472
10834 372 978 278
10834 380 108 374
10834 380 109 374
10834 380 109 375
10834 380 108 375
10834 636 164 394
10834 636 165 394
10835 370 8 472
10835 372 978 278
10835 380 782 198
10835 634 5 499
10835 634 6 499
10836 123 1021 297
10836 123 1020 297
10836 123 1020 298
10836 123 1021 298
10836 370 8 472
10836 372 978 278
10836 379 989 272
10836 379 989 273
10836 635 957 247
10836 635 956 247
10837 370 8 472
10837 372 978 278
10838 121 875 183
10838 370 8 472
10838 372 978 278
10839 370 8 472
10839 372 978 278
10840 122 687 177
10840 370 8 472
10840 372 978 278
10840 378 695 241
10840 378 694 241
10840 378 694 242
10840 634 703 307
10841 122 130 32
10841 122 131 32
10841 370 8 472
10841 372 978 278
10841 377 987 115
10841 377 988 114
10841 377 988 115
10841 633 811 197
10841 633 811 198
10841 633 812 197
10841 633 812 198
10841 633 812 199
10842 121 113 359
10842 121 114 359
10842 370 8 472
10842 372 978 278
10842 377 157 395
10842 377 157 396
10842 633 200 430
10842 633 201 430
10842 633 201 431
10842 633 200 431
10843 124 723 75
10843 124 724 75
10843 370 8 472
10843 370 975 230
10843 372 978 278
10843 380 709 61
10843 380 710 61
10843 636 695 48
10844 120 393 470
10844 122 377 76
10844 122 377 77
10844 122 376 77
10844 122 376 78
10844 122 377 78
10844 122 377 79
10844 122 378 77
10844 122 378 78
10844 370 8 472
10844 372 978 278
10844 378 243 22
10844 378 243 23
10844 378 243 24
10844 378 244 23
10844 624 711 310
10844 626 916 24
10844 626 916 25
10845 116 163 451
10845 116 162 451
10845 116 163 452
10845 370 8 472
10845 372 400 502
10845 372 401 502
10845 372 978 278
10846 112 829 337
10846 112 828 337
10846 112 828 338
10846 112 829 338
10846 112 830 337
10846 112 830 338
10846 368 955 351
10846 368 955 352
10846 368 957 351
10846 368 956 351
10846 368 956 352
10846 368 957 352
10846 368 956 353
10846 370 8 472
10846 372 978 278
10846 625 53 366
10846 625 53 367
10846 625 53 368
10846 625 54 366
10846 625 54 367
10846 625 54 368
10847 121 875 183
10847 370 8 472
10847 372 978 278
10848 121 875 183
10848 370 8 472
10848 372 978 278
10849 113 463 349
10849 113 463 350
10849 113 464 349
10849 113 464 350
10849 121 875 183
10849 369 529 362
10849 369 529 363
10849 370 8 472
10849 372 978 278
10849 625 601 373
10849 625 601 374
10849 625 602 373
10849 625 602 374
10850 370 8 472
10850 370 366 317
10850 372 978 278
10850 624 711 310
10851 370 8 472
10851 372 978 278
10852 123 847 502
10852 370 8 472
10852 372 978 278
10852 379 729 500
10852 379 729 501
10852 379 730 500
10852 379 730 501
10852 635 611 499
10852 635 611 500
10853 116 17 253
10853 122 939 112
10853 122 940 111
10853 122 940 112
10853 370 8 472
10853 372 978 278
10853 378 739 96
10853 378 739 97
10853 378 740 96
10853 378 740 97
10853 380 782 198
10853 634 537 81
10853 634 537 82
10854 121 875 183
10854 370 8 472
10854 372 978 278
10855 113 189 161
10855 369 280 204
10855 370 8 472
10855 372 978 278
10855 625 371 246
10855 625 371 247
10855 625 372 247
10856 121 161 383
10856 121 160 384
10856 121 161 384
10856 370 8 472
10856 372 978 278
10856 377 147 369
10856 377 147 370
10856 377 148 369
10856 377 148 370
10856 633 133 355
10856 633 134 354
10856 633 134 355
10857 121 900 52
10857 121 901 52
10857 121 901 53
10857 370 8 472
10857 372 978 278
10857 378 45 113
10857 378 46 113
10857 378 46 114
10857 634 226 158
10857 634 227 158
10857 634 227 159
10858 370 8 472
10858 370 366 317
10858 372 978 278
10859 112 635 101
10859 112 635 102
10859 112 636 101
10859 368 607 60
10859 370 8 472
10859 372 978 278
10859 624 579 19
10859 624 580 19
10860 112 243 13
10860 112 242 13
10860 112 242 14
10860 112 243 14
10860 115 913 24
10860 123 281 126
10860 123 282 126
10860 123 651 492
10860 123 895 168
10860 123 896 167
10860 123 896 168
10860 370 8 472
10860 372 978 278
10860 377 41 33
10860 377 40 33
10860 377 40 34
10860 377 41 34
10860 379 210 197
10860 379 210 198
10860 379 211 198
10860 379 381 461
10860 379 380 461
10860 379 381 462
10860 379 709 381
10860 379 739 283
10860 379 739 284
10860 379 741 282
10860 379 741 283
10860 379 740 283
10860 379 740 284
10860 379 742 282
10860 379 742 283
10860 380 713 50
10860 380 713 51
10860 632 1001 90
10860 632 1001 91
10860 632 1002 90
10860 632 1002 91
10860 635 139 269
10860 635 138 269
10860 635 139 270
10860 635 771 330
10860 635 771 331
10860 635 770 331
10860 636 647 115
10860 636 647 116
10860 636 648 116
10861 116 1 251
10861 116 0 251
10861 116 0 252
10861 116 1 252
10861 122 789 482
10861 370 8 472
10861 372 157 335
10861 372 978 278
10861 628 314 419
10861 628 314 420
10862 116 17 253
10862 120 408 159
10862 121 875 183
10862 370 8 472
10862 372 978 278
10862 376 219 220
10862 376 220 220
10862 632 28 280
10862 632 29 280
10862 632 29 281
10862 632 28 281
10862 632 29 282
10862 632 30 280
10862 632 30 281
10863 112 171 445
10863 112 170 445
10863 120 393 470
10863 121 875 183
10863 368 225 464
10863 368 226 464
10863 370 8 472
10863 372 978 278
10863 624 281 482
10863 624 281 483
10863 624 282 483
10864 370 8 472
10864 372 978 278
10864 380 782 198
10865 116 585 61
10865 116 584 61
10865 121 875 183
10865 370 8 472
10865 370 975 230
10865 372 580 19
10865 372 580 20
10865 372 978 278
10865 632 447 14
10866 122 591 161
10866 122 591 162
10866 122 592 161
10866 122 592 162
10866 370 8 472
10866 372 978 278
10866 378 559 210
10866 378 559 211
10866 634 525 259
10866 634 526 259
10866 634 526 260
10867 370 8 472
10867 372 978 278
10867 380 782 198
10868 120 619 31
10868 120 619 32
10868 121 875 183
10868 370 8 472
10868 372 978 278
10868 376 577 77
10868 376 577 78
10868 632 534 123
10869 113 297 94
10869 369 153 69
10869 369 152 69
10869 370 8 472
10869 372 978 278
10869 625 9 44
10870 121 875 183
10870 370 8 472
10870 372 978 278
10870 379 1004 244
10870 379 1005 244
10870 635 979 265
10870 635 979 266
10870 635 980 265
10871 121 517 285
10871 121 518 285
10871 370 8 472
10871 372 978 278
10871 377 525 337
10871 377 525 338
10871 377 526 337
10871 377 526 338
10871 633 532 388
10871 633 533 388
10871 633 533 389
10871 633 532 389
10872 112 108 234
10872 112 109 234
10872 112 108 235
10872 368 105 244
10872 368 105 245
10872 370 8 472
10872 370 366 317
10872 372 978 278
10872 624 102 254
10872 624 102 255
10873 122 273 442
10873 122 789 482
10873 370 8 472
10873 370 975 230
10873 372 978 278
10873 378 15 483
10873 378 14 484
10873 378 15 484
10873 378 15 485
10873 378 14 485
10873 378 16 484
10874 370 8 472
10874 372 978 278
10875 370 8 472
10875 372 978 278
10876 122 789 482
10876 124 789 214
10876 124 920 100
10876 124 921 100
10876 124 921 101
10876 124 920 101
10876 370 8 472
10876 372 978 278
10876 380 853 219
10876 380 854 218
10876 380 854 219
10876 380 1008 90
10876 380 1008 91
10876 636 915 227
10876 636 916 227
10877 112 363 268
10877 368 123 479
10877 368 284 275
10877 370 8 472
10877 372 978 278
10877 624 205 281
10877 624 205 282
10878 368 762 453
10878 370 8 472
10878 370 366 317
10878 372 978 278
10878 624 711 310
10879 112 107 293
10879 112 108 293
10879 368 127 348
10879 368 127 349
10879 368 128 348
10879 368 128 349
10879 370 8 472
10879 372 978 278
10879 377 54 414
10879 624 148 403
10879 624 148 404
10880 124 287 364
10880 124 287 365
10880 370 8 472
10880 372 978 278
10880 380 273 407
10880 380 273 408
10880 380 274 408
10880 636 259 453
10881 113 773 269
10881 113 772 270
10881 113 773 270
10881 123 155 195
10881 123 156 194
10881 123 157 194
10881 123 157 195
10881 123 156 195
10881 123 156 196
10881 123 157 196
10881 123 157 197
10881 123 156 197
10881 123 158 194
10881 123 158 195
10881 123 158 196
10881 123 158 197
10881 369 688 362
10881 369 689 362
10881 369 689 363
10881 369 688 363
10881 370 8 472
10881 371 178 87
10881 372 978 278
10881 625 605 455
10881 625 605 456
10882 113 347 450
10882 121 875 183
10882 370 8 472
10882 372 978 278
10882 380 382 424
10882 380 383 424
10882 380 383 425
10882 380 382 425
10882 380 382 426
10882 380 383 426
10883 121 875 183
10883 124 343 105
10883 370 8 472
10883 372 978 278
10883 380 471 127
10883 380 471 128
10883 380 782 198
10883 636 597 150
10883 636 597 151
10883 636 596 151
10883 636 598 150
10883 636 599 150
10883 636 599 151
10883 636 598 151
10884 113 5 176
10884 121 875 183
10884 122 308 220
10884 122 309 220
10884 122 309 221
10884 122 308 221
10884 370 8 472
10884 372 978 278
10884 378 75 215
10884 378 75 216
10884 378 76 215
10884 378 76 216
10884 633 871 210
10884 633 872 210
10885 116 17 253
10885 368 762 453
10885 370 8 472
10885 372 978 278
10886 113 156 50
10886 113 157 50
10886 113 157 51
10886 113 156 51
10886 116 17 253
10886 368 948 28
10886 368 949 29
10886 368 948 29
10886 370 8 472
10886 372 978 278
10886 624 708 7
10887 121 875 183
10887 123 358 404
10887 123 359 404
10887 123 358 405
10887 370 8 472
10887 372 978 278
10887 379 159 401
10887 379 158 401
10887 379 158 402
10887 379 159 402
10887 634 987 398
10887 634 988 398
10887 634 988 399
10888 115 25 10
10888 115 25 11
10888 115 26 11
10888 370 8 472
10888 370 975 230
10888 370 1017 41
10888 370 1016 41
10888 372 978 278
10888 626 977 72
10888 626 977 73
10889 124 800 83
10889 124 800 84
10889 370 8 472
10889 372 978 278
10889 380 789 15
10889 380 788 15
10889 380 788 16
10889 380 789 16
10889 624 247 43
10890 116 755 287
10890 116 756 287
10890 121 875 183
10890 370 8 472
10890 370 975 230
10890 372 978 278
10891 370 8 472
10891 372 978 278
10891 372 983 83
10891 372 982 83
10891 372 982 84
10891 372 983 84
10891 628 731 163
10891 628 732 163
10892 113 687 207
10892 113 686 207
10892 369 647 172
10892 369 647 173
10892 369 647 174
10892 369 648 172
10892 369 648 173
10892 369 648 174
10892 370 8 472
10892 370 366 317
10892 372 978 278
10892 625 609 139
10893 115 893 305
10893 115 892 305
10893 115 892 306
10893 370 8 472
10893 371 897 384
10893 371 897 385
10893 372 978 278
10893 627 903 463
10893 627 902 463
10893 627 902 464
10893 627 903 464
10893 627 903 465
10893 627 902 465
10894 370 8 472
10894 372 978 278
10894 376 6 70
10894 376 6 71
10894 380 782 198
10894 632 15 145
10894 632 15 146
10895 122 250 179
10895 370 8 472
10895 372 978 278
10895 378 99 189
10895 378 98 190
10895 378 99 190
10895 378 99 191
10895 378 100 190
10895 633 977 200
10895 633 977 201
10896 121 826 362
10896 121 827 362
10896 121 827 363
10896 121 826 363
10896 370 8 472
10896 372 978 278
10896 378 101 359
10896 378 102 359
10896 634 410 354
10896 634 411 354
10896 634 410 355
10897 116 237 186
10897 116 238 185
10897 116 238 186
10897 370 8 472
10897 372 316 184
10897 372 978 278
10897 624 711 310
10897 628 395 183
10897 628 394 183
10898 368 225 27
10898 368 224 27
10898 368 224 28
10898 368 225 28
10898 370 8 472
10898 370 975 230
10898 372 978 278
10898 624 80 61
10898 636 925 17
10898 636 925 18
10898 636 927 17
10898 636 926 17
